read_alias	original_read_name	run_accession	spot_id	read_number	split_fastq_record_number	source_fastq_header
SRR28984805.1967754/1	f7341b99-ff9f-4c8d-b3d5-6c4c7b40e047	SRR28984805	1967754	1	7943	@SRR28984805.1967754/1 original_name=f7341b99-ff9f-4c8d-b3d5-6c4c7b40e047
SRR28984805.1968205/1	95747339-e78f-408a-945c-250e2684b0d9	SRR28984805	1968205	1	7944	@SRR28984805.1968205/1 original_name=95747339-e78f-408a-945c-250e2684b0d9
SRR28984805.1968597/1	d4fb019e-34fd-48bc-ab0b-29c62ac30d13	SRR28984805	1968597	1	7945	@SRR28984805.1968597/1 original_name=d4fb019e-34fd-48bc-ab0b-29c62ac30d13
SRR28984805.1968648/1	5cd91100-76e9-4f51-941f-27ffb012f4be	SRR28984805	1968648	1	7946	@SRR28984805.1968648/1 original_name=5cd91100-76e9-4f51-941f-27ffb012f4be
SRR28984805.1968892/1	db55b847-a6a6-44b0-9825-3246994ae6f3	SRR28984805	1968892	1	7947	@SRR28984805.1968892/1 original_name=db55b847-a6a6-44b0-9825-3246994ae6f3
SRR28984805.1968908/1	5c0f8139-9f9e-4976-90b8-5ea891349b9c	SRR28984805	1968908	1	7948	@SRR28984805.1968908/1 original_name=5c0f8139-9f9e-4976-90b8-5ea891349b9c
SRR28984805.1969401/1	d49a010e-8ccf-4089-a150-37482b4ed451	SRR28984805	1969401	1	7949	@SRR28984805.1969401/1 original_name=d49a010e-8ccf-4089-a150-37482b4ed451
SRR28984805.1969494/1	ebfb4fcc-960e-4c34-8c18-cb58d25e5df5	SRR28984805	1969494	1	7950	@SRR28984805.1969494/1 original_name=ebfb4fcc-960e-4c34-8c18-cb58d25e5df5
SRR28984805.1969512/1	7a01e420-d8eb-4e20-b9f0-7cdeba5d7697	SRR28984805	1969512	1	7951	@SRR28984805.1969512/1 original_name=7a01e420-d8eb-4e20-b9f0-7cdeba5d7697
SRR28984805.1969674/1	31509d36-7128-4cf8-9f54-6af3b273e5e1	SRR28984805	1969674	1	7952	@SRR28984805.1969674/1 original_name=31509d36-7128-4cf8-9f54-6af3b273e5e1
SRR28984805.1969854/1	b5d8114f-e385-4488-9679-d90c077af55b	SRR28984805	1969854	1	7953	@SRR28984805.1969854/1 original_name=b5d8114f-e385-4488-9679-d90c077af55b
SRR28984805.1969884/1	c7b9160c-4588-4a50-8dfd-8b50f1d1db36	SRR28984805	1969884	1	7954	@SRR28984805.1969884/1 original_name=c7b9160c-4588-4a50-8dfd-8b50f1d1db36
SRR28984805.1970446/1	b7b9d47f-6a66-4226-81d5-10bced3b933f	SRR28984805	1970446	1	7955	@SRR28984805.1970446/1 original_name=b7b9d47f-6a66-4226-81d5-10bced3b933f
SRR28984805.1970802/1	9e1fcf02-516a-4390-b895-3d278be827ea	SRR28984805	1970802	1	7956	@SRR28984805.1970802/1 original_name=9e1fcf02-516a-4390-b895-3d278be827ea
SRR28984805.1971121/1	17592d36-ed16-4fc8-93bf-366a1f78b40c	SRR28984805	1971121	1	7957	@SRR28984805.1971121/1 original_name=17592d36-ed16-4fc8-93bf-366a1f78b40c
SRR28984805.1971334/1	884d884b-82ad-44ac-9ba9-cdffdebde85a	SRR28984805	1971334	1	7958	@SRR28984805.1971334/1 original_name=884d884b-82ad-44ac-9ba9-cdffdebde85a
SRR28984805.1971483/1	af4a419b-f982-4798-9314-959e40bb69bd	SRR28984805	1971483	1	7959	@SRR28984805.1971483/1 original_name=af4a419b-f982-4798-9314-959e40bb69bd
SRR28984805.1971813/1	178755cd-7a74-411b-ac29-2270d6873140	SRR28984805	1971813	1	7960	@SRR28984805.1971813/1 original_name=178755cd-7a74-411b-ac29-2270d6873140
SRR28984805.1972069/1	b93edf14-8c7a-4e37-b750-01af0b982ee5	SRR28984805	1972069	1	7961	@SRR28984805.1972069/1 original_name=b93edf14-8c7a-4e37-b750-01af0b982ee5
SRR28984805.1972122/1	ed6209a4-754f-4ffc-a9af-eba3f7203122	SRR28984805	1972122	1	7962	@SRR28984805.1972122/1 original_name=ed6209a4-754f-4ffc-a9af-eba3f7203122
SRR28984805.1972132/1	85448b1b-a55b-4b55-b394-89b4ab879635	SRR28984805	1972132	1	7963	@SRR28984805.1972132/1 original_name=85448b1b-a55b-4b55-b394-89b4ab879635
SRR28984805.1972143/1	9dc7cad6-05ef-4ad8-a563-ffc454fca2bf	SRR28984805	1972143	1	7964	@SRR28984805.1972143/1 original_name=9dc7cad6-05ef-4ad8-a563-ffc454fca2bf
SRR28984805.1972397/1	76dbe072-0b11-4d5f-a3ab-cba741abaf64	SRR28984805	1972397	1	7965	@SRR28984805.1972397/1 original_name=76dbe072-0b11-4d5f-a3ab-cba741abaf64
SRR28984805.1972504/1	85384444-b355-4681-ba42-351047c34900	SRR28984805	1972504	1	7966	@SRR28984805.1972504/1 original_name=85384444-b355-4681-ba42-351047c34900
SRR28984805.1972643/1	9ba6ad7b-3925-4639-ad7e-c40388c0c8c0	SRR28984805	1972643	1	7967	@SRR28984805.1972643/1 original_name=9ba6ad7b-3925-4639-ad7e-c40388c0c8c0
SRR28984805.1972771/1	db838629-36fd-49f2-8034-c79b68e74725	SRR28984805	1972771	1	7968	@SRR28984805.1972771/1 original_name=db838629-36fd-49f2-8034-c79b68e74725
SRR28984805.1972850/1	2069a23f-5c25-4c4e-a861-6f954f917e75	SRR28984805	1972850	1	7969	@SRR28984805.1972850/1 original_name=2069a23f-5c25-4c4e-a861-6f954f917e75
SRR28984805.1972940/1	9b380ec7-b65c-433f-9761-cb39d61a606b	SRR28984805	1972940	1	7970	@SRR28984805.1972940/1 original_name=9b380ec7-b65c-433f-9761-cb39d61a606b
SRR28984805.1973564/1	b1d04983-bf18-4ab4-93d5-b6eeef87695e	SRR28984805	1973564	1	7971	@SRR28984805.1973564/1 original_name=b1d04983-bf18-4ab4-93d5-b6eeef87695e
SRR28984805.1973767/1	31cceaf1-95a0-4d31-ba20-266eb42e0b40	SRR28984805	1973767	1	7972	@SRR28984805.1973767/1 original_name=31cceaf1-95a0-4d31-ba20-266eb42e0b40
SRR28984805.1973810/1	d20366c1-5c9f-437a-bcff-0f0d35a16ad3	SRR28984805	1973810	1	7973	@SRR28984805.1973810/1 original_name=d20366c1-5c9f-437a-bcff-0f0d35a16ad3
SRR28984805.1973846/1	8d1e2a5b-0d1e-48b6-b567-1de238b50e4f	SRR28984805	1973846	1	7974	@SRR28984805.1973846/1 original_name=8d1e2a5b-0d1e-48b6-b567-1de238b50e4f
SRR28984805.1973980/1	f16037c7-d8be-4787-93db-f078b46c353c	SRR28984805	1973980	1	7975	@SRR28984805.1973980/1 original_name=f16037c7-d8be-4787-93db-f078b46c353c
SRR28984805.1974208/1	02c08a66-65b1-49b1-bf13-26687c17183d	SRR28984805	1974208	1	7976	@SRR28984805.1974208/1 original_name=02c08a66-65b1-49b1-bf13-26687c17183d
SRR28984805.1974266/1	73af5c65-a1e7-4d26-8ee7-0b54088304da	SRR28984805	1974266	1	7977	@SRR28984805.1974266/1 original_name=73af5c65-a1e7-4d26-8ee7-0b54088304da
SRR28984805.1974382/1	d73fcc5e-8144-4ad9-b1fa-9cb3b7b60813	SRR28984805	1974382	1	7978	@SRR28984805.1974382/1 original_name=d73fcc5e-8144-4ad9-b1fa-9cb3b7b60813
SRR28984805.1974810/1	930ccba6-11d1-4c7d-ad0f-4dd6b76ab42b	SRR28984805	1974810	1	7979	@SRR28984805.1974810/1 original_name=930ccba6-11d1-4c7d-ad0f-4dd6b76ab42b
SRR28984805.1974939/1	65188fe3-a86f-4acc-83c6-79ad1e513ef3	SRR28984805	1974939	1	7980	@SRR28984805.1974939/1 original_name=65188fe3-a86f-4acc-83c6-79ad1e513ef3
SRR28984805.1974982/1	225f6491-ac9f-4450-af49-a4104ec2d986	SRR28984805	1974982	1	7981	@SRR28984805.1974982/1 original_name=225f6491-ac9f-4450-af49-a4104ec2d986
SRR28984805.1975097/1	7cdc56d8-12a0-445f-8531-f3255c0d0767	SRR28984805	1975097	1	7982	@SRR28984805.1975097/1 original_name=7cdc56d8-12a0-445f-8531-f3255c0d0767
SRR28984805.1975615/1	8839fb91-7828-49e6-a0e7-592211fbf1e2	SRR28984805	1975615	1	7983	@SRR28984805.1975615/1 original_name=8839fb91-7828-49e6-a0e7-592211fbf1e2
SRR28984805.1975950/1	75da5d21-3ff5-4aeb-886b-445d1b313a25	SRR28984805	1975950	1	7984	@SRR28984805.1975950/1 original_name=75da5d21-3ff5-4aeb-886b-445d1b313a25
SRR28984805.1976065/1	98931cd8-990d-43bb-a619-2d785f53d033	SRR28984805	1976065	1	7985	@SRR28984805.1976065/1 original_name=98931cd8-990d-43bb-a619-2d785f53d033
SRR28984805.1976438/1	c8a34836-21b4-4ade-93ea-fc475316aa46	SRR28984805	1976438	1	7986	@SRR28984805.1976438/1 original_name=c8a34836-21b4-4ade-93ea-fc475316aa46
SRR28984805.1976444/1	6e64150a-285c-449d-bd3c-4c29b1383085	SRR28984805	1976444	1	7987	@SRR28984805.1976444/1 original_name=6e64150a-285c-449d-bd3c-4c29b1383085
SRR28984805.1976973/1	156fad3d-b57c-4877-8132-c5db1d15c6f9	SRR28984805	1976973	1	7988	@SRR28984805.1976973/1 original_name=156fad3d-b57c-4877-8132-c5db1d15c6f9
SRR28984805.1977476/1	69c68f6e-5a60-4db8-a675-6b8a870273c7	SRR28984805	1977476	1	7989	@SRR28984805.1977476/1 original_name=69c68f6e-5a60-4db8-a675-6b8a870273c7
SRR28984805.1978075/1	aa2607ef-5482-4660-aa90-4dac9e1303ed	SRR28984805	1978075	1	7990	@SRR28984805.1978075/1 original_name=aa2607ef-5482-4660-aa90-4dac9e1303ed
SRR28984805.1978649/1	1ca079df-09a4-4a35-8d85-3bc95d8466c3	SRR28984805	1978649	1	7991	@SRR28984805.1978649/1 original_name=1ca079df-09a4-4a35-8d85-3bc95d8466c3
SRR28984805.1978777/1	842f5000-1fd6-4c04-842f-4564617b8fe2	SRR28984805	1978777	1	7992	@SRR28984805.1978777/1 original_name=842f5000-1fd6-4c04-842f-4564617b8fe2
SRR28984805.1980462/1	66ac849e-b009-42fc-a59f-11a788a0c3da	SRR28984805	1980462	1	7993	@SRR28984805.1980462/1 original_name=66ac849e-b009-42fc-a59f-11a788a0c3da
SRR28984805.1980489/1	022bb4ac-2d8a-403c-b60f-cbbd2864f6f5	SRR28984805	1980489	1	7994	@SRR28984805.1980489/1 original_name=022bb4ac-2d8a-403c-b60f-cbbd2864f6f5
SRR28984805.1981622/1	e2f58e3a-490e-4fd3-80ef-bb5c3337ebba	SRR28984805	1981622	1	7995	@SRR28984805.1981622/1 original_name=e2f58e3a-490e-4fd3-80ef-bb5c3337ebba
SRR28984805.1981805/1	3c4f51bf-5eb6-4309-bc18-360588a42c6b	SRR28984805	1981805	1	7996	@SRR28984805.1981805/1 original_name=3c4f51bf-5eb6-4309-bc18-360588a42c6b
SRR28984805.1982073/1	27f88253-9d9c-4f54-8e53-a06a64b96f6b	SRR28984805	1982073	1	7997	@SRR28984805.1982073/1 original_name=27f88253-9d9c-4f54-8e53-a06a64b96f6b
SRR28984805.1982249/1	e40a4932-47ad-46cb-a058-d73ca564aad8	SRR28984805	1982249	1	7998	@SRR28984805.1982249/1 original_name=e40a4932-47ad-46cb-a058-d73ca564aad8
SRR28984805.1982384/1	7afe958e-5536-48d2-af29-65f724f97ef3	SRR28984805	1982384	1	7999	@SRR28984805.1982384/1 original_name=7afe958e-5536-48d2-af29-65f724f97ef3
SRR28984805.1982799/1	a95dacdf-adb0-4925-b2f3-d32cb1a484ae	SRR28984805	1982799	1	8000	@SRR28984805.1982799/1 original_name=a95dacdf-adb0-4925-b2f3-d32cb1a484ae
SRR28984805.1983022/1	609fa324-8c22-4f99-a3dc-551aff3653fb	SRR28984805	1983022	1	8001	@SRR28984805.1983022/1 original_name=609fa324-8c22-4f99-a3dc-551aff3653fb
SRR28984805.1983893/1	9b129ddb-a09c-488c-bb0a-bfd0f262c93b	SRR28984805	1983893	1	8002	@SRR28984805.1983893/1 original_name=9b129ddb-a09c-488c-bb0a-bfd0f262c93b
SRR28984805.1983991/1	38a40e2d-9cb3-4560-95b4-257a289629b4	SRR28984805	1983991	1	8003	@SRR28984805.1983991/1 original_name=38a40e2d-9cb3-4560-95b4-257a289629b4
SRR28984805.1984137/1	c7f35504-3ff2-41ce-8f1d-5614fe562691	SRR28984805	1984137	1	8004	@SRR28984805.1984137/1 original_name=c7f35504-3ff2-41ce-8f1d-5614fe562691
SRR28984805.1984335/1	4749881c-5579-43b4-a245-93af4ce989f8	SRR28984805	1984335	1	8005	@SRR28984805.1984335/1 original_name=4749881c-5579-43b4-a245-93af4ce989f8
SRR28984805.1984601/1	677fbdd6-1c59-448f-9dc1-f972eb77b7cf	SRR28984805	1984601	1	8006	@SRR28984805.1984601/1 original_name=677fbdd6-1c59-448f-9dc1-f972eb77b7cf
SRR28984805.1985090/1	59b142fe-0cdb-495e-9d97-c00c43f2b961	SRR28984805	1985090	1	8007	@SRR28984805.1985090/1 original_name=59b142fe-0cdb-495e-9d97-c00c43f2b961
SRR28984805.1985503/1	63f60fd5-075c-4013-a2fd-b22340e02165	SRR28984805	1985503	1	8008	@SRR28984805.1985503/1 original_name=63f60fd5-075c-4013-a2fd-b22340e02165
SRR28984805.1985758/1	9ad913fd-7731-4357-bb86-f18e43461fd7	SRR28984805	1985758	1	8009	@SRR28984805.1985758/1 original_name=9ad913fd-7731-4357-bb86-f18e43461fd7
SRR28984805.1985958/1	3710c12a-1f3e-4c53-812c-f7c7a417c068	SRR28984805	1985958	1	8010	@SRR28984805.1985958/1 original_name=3710c12a-1f3e-4c53-812c-f7c7a417c068
SRR28984805.1986171/1	21153d90-e784-45ac-a57e-965c9c88138c	SRR28984805	1986171	1	8011	@SRR28984805.1986171/1 original_name=21153d90-e784-45ac-a57e-965c9c88138c
SRR28984805.1986366/1	106cd52b-c611-4ebd-a50e-1dd2cde1ccad	SRR28984805	1986366	1	8012	@SRR28984805.1986366/1 original_name=106cd52b-c611-4ebd-a50e-1dd2cde1ccad
SRR28984805.1986564/1	dc011b2c-dadd-48c3-9cd0-af0446fcf77b	SRR28984805	1986564	1	8013	@SRR28984805.1986564/1 original_name=dc011b2c-dadd-48c3-9cd0-af0446fcf77b
SRR28984805.1986837/1	fbdfed16-0f28-47c3-a4c8-d07b82a5d876	SRR28984805	1986837	1	8014	@SRR28984805.1986837/1 original_name=fbdfed16-0f28-47c3-a4c8-d07b82a5d876
SRR28984805.1986911/1	a31f7b88-41c4-4413-adc5-68a17777a85f	SRR28984805	1986911	1	8015	@SRR28984805.1986911/1 original_name=a31f7b88-41c4-4413-adc5-68a17777a85f
SRR28984805.1986935/1	b4e3f35f-2e75-412b-a02f-5ace4d2b1ef0	SRR28984805	1986935	1	8016	@SRR28984805.1986935/1 original_name=b4e3f35f-2e75-412b-a02f-5ace4d2b1ef0
SRR28984805.1986966/1	6dacdce6-577b-4988-a375-2b4eb8a6c8f5	SRR28984805	1986966	1	8017	@SRR28984805.1986966/1 original_name=6dacdce6-577b-4988-a375-2b4eb8a6c8f5
SRR28984805.1987123/1	7254cd65-7d1e-43c4-a137-2089cf52e093	SRR28984805	1987123	1	8018	@SRR28984805.1987123/1 original_name=7254cd65-7d1e-43c4-a137-2089cf52e093
SRR28984805.1987344/1	cabaff0c-efdc-4d57-94f8-be12dcc51ca7	SRR28984805	1987344	1	8019	@SRR28984805.1987344/1 original_name=cabaff0c-efdc-4d57-94f8-be12dcc51ca7
SRR28984805.1987535/1	d18c2dfc-6286-44f8-9c14-315a0d143586	SRR28984805	1987535	1	8020	@SRR28984805.1987535/1 original_name=d18c2dfc-6286-44f8-9c14-315a0d143586
SRR28984805.1987931/1	b99ec787-7127-4425-a2f1-e616c8b98f95	SRR28984805	1987931	1	8021	@SRR28984805.1987931/1 original_name=b99ec787-7127-4425-a2f1-e616c8b98f95
SRR28984805.1987940/1	b72114a0-276f-4add-9334-33023581a5cd	SRR28984805	1987940	1	8022	@SRR28984805.1987940/1 original_name=b72114a0-276f-4add-9334-33023581a5cd
SRR28984805.1988111/1	15632c77-7260-427c-ae29-8ab77d0131ae	SRR28984805	1988111	1	8023	@SRR28984805.1988111/1 original_name=15632c77-7260-427c-ae29-8ab77d0131ae
SRR28984805.1988131/1	45493a40-a6b9-4786-9440-4eb127b8dc1a	SRR28984805	1988131	1	8024	@SRR28984805.1988131/1 original_name=45493a40-a6b9-4786-9440-4eb127b8dc1a
SRR28984805.1988158/1	12fa3a5f-dba9-416c-ac54-82c7abde1b16	SRR28984805	1988158	1	8025	@SRR28984805.1988158/1 original_name=12fa3a5f-dba9-416c-ac54-82c7abde1b16
SRR28984805.1988292/1	94f43ffe-eeb0-4547-a468-5a91faca4cd1	SRR28984805	1988292	1	8026	@SRR28984805.1988292/1 original_name=94f43ffe-eeb0-4547-a468-5a91faca4cd1
SRR28984805.1988566/1	4b413c15-da43-462c-8c1d-e77111fe7d0d	SRR28984805	1988566	1	8027	@SRR28984805.1988566/1 original_name=4b413c15-da43-462c-8c1d-e77111fe7d0d
SRR28984805.1989024/1	0c47940d-9feb-401e-a953-579685b2e86c	SRR28984805	1989024	1	8028	@SRR28984805.1989024/1 original_name=0c47940d-9feb-401e-a953-579685b2e86c
SRR28984805.1989043/1	53c4ffe1-938f-4d3f-948f-059154cec4bf	SRR28984805	1989043	1	8029	@SRR28984805.1989043/1 original_name=53c4ffe1-938f-4d3f-948f-059154cec4bf
SRR28984805.1989678/1	fc806145-ee9f-444c-9615-fe661ae5ce94	SRR28984805	1989678	1	8030	@SRR28984805.1989678/1 original_name=fc806145-ee9f-444c-9615-fe661ae5ce94
SRR28984805.1990016/1	8a08134d-60ee-4efd-9062-42545cc79cd9	SRR28984805	1990016	1	8031	@SRR28984805.1990016/1 original_name=8a08134d-60ee-4efd-9062-42545cc79cd9
SRR28984805.1990064/1	806357b9-771e-4568-b1c7-dde69f35d164	SRR28984805	1990064	1	8032	@SRR28984805.1990064/1 original_name=806357b9-771e-4568-b1c7-dde69f35d164
SRR28984805.1990473/1	47d63348-fcec-4044-808c-ae5617d9ffed	SRR28984805	1990473	1	8033	@SRR28984805.1990473/1 original_name=47d63348-fcec-4044-808c-ae5617d9ffed
SRR28984805.1990497/1	fe557caa-0f09-45ce-9935-36211636a6b8	SRR28984805	1990497	1	8034	@SRR28984805.1990497/1 original_name=fe557caa-0f09-45ce-9935-36211636a6b8
SRR28984805.1990505/1	b67177c4-de8f-4f9f-a420-2f721b66f3cf	SRR28984805	1990505	1	8035	@SRR28984805.1990505/1 original_name=b67177c4-de8f-4f9f-a420-2f721b66f3cf
SRR28984805.1991269/1	7e8c97a5-3de6-467e-9f85-007912874a02	SRR28984805	1991269	1	8036	@SRR28984805.1991269/1 original_name=7e8c97a5-3de6-467e-9f85-007912874a02
SRR28984805.1991682/1	9c11276f-0125-42c0-ba3f-4a981a94f88c	SRR28984805	1991682	1	8037	@SRR28984805.1991682/1 original_name=9c11276f-0125-42c0-ba3f-4a981a94f88c
SRR28984805.1991841/1	750201f6-38c1-47c6-932a-f966407f5269	SRR28984805	1991841	1	8038	@SRR28984805.1991841/1 original_name=750201f6-38c1-47c6-932a-f966407f5269
SRR28984805.1991860/1	f2411928-c393-4094-a09c-5319ba5e6dc3	SRR28984805	1991860	1	8039	@SRR28984805.1991860/1 original_name=f2411928-c393-4094-a09c-5319ba5e6dc3
SRR28984805.1992654/1	e818e95f-9402-43f5-abbc-3a888b2a5e20	SRR28984805	1992654	1	8040	@SRR28984805.1992654/1 original_name=e818e95f-9402-43f5-abbc-3a888b2a5e20
SRR28984805.1992764/1	ccd227db-a202-4f0b-99fd-c1359cc35a06	SRR28984805	1992764	1	8041	@SRR28984805.1992764/1 original_name=ccd227db-a202-4f0b-99fd-c1359cc35a06
SRR28984805.1992805/1	b67cc716-e6b8-4218-90ae-7dc6e10b4224	SRR28984805	1992805	1	8042	@SRR28984805.1992805/1 original_name=b67cc716-e6b8-4218-90ae-7dc6e10b4224
SRR28984805.1992829/1	fab278f0-6029-459b-8c52-e2a743f340fa	SRR28984805	1992829	1	8043	@SRR28984805.1992829/1 original_name=fab278f0-6029-459b-8c52-e2a743f340fa
SRR28984805.1993340/1	b3c6676e-e329-49c0-9080-80072b293e86	SRR28984805	1993340	1	8044	@SRR28984805.1993340/1 original_name=b3c6676e-e329-49c0-9080-80072b293e86
SRR28984805.1993698/1	2152ba2c-6afb-4469-b1af-684331812af0	SRR28984805	1993698	1	8045	@SRR28984805.1993698/1 original_name=2152ba2c-6afb-4469-b1af-684331812af0
SRR28984805.1993769/1	95fc327a-cba5-4ce2-abd2-48b4a1686ffb	SRR28984805	1993769	1	8046	@SRR28984805.1993769/1 original_name=95fc327a-cba5-4ce2-abd2-48b4a1686ffb
SRR28984805.1993815/1	4c930e8c-418f-4d18-93ee-e1d07e415d43	SRR28984805	1993815	1	8047	@SRR28984805.1993815/1 original_name=4c930e8c-418f-4d18-93ee-e1d07e415d43
SRR28984805.1993913/1	8afb0e33-e077-49a6-9b11-9946e122a6e4	SRR28984805	1993913	1	8048	@SRR28984805.1993913/1 original_name=8afb0e33-e077-49a6-9b11-9946e122a6e4
SRR28984805.1994274/1	dead4aa4-b6cd-4e6a-a45e-8505882258ed	SRR28984805	1994274	1	8049	@SRR28984805.1994274/1 original_name=dead4aa4-b6cd-4e6a-a45e-8505882258ed
SRR28984805.1994638/1	e2983f88-5376-40eb-887c-c7dab4520c11	SRR28984805	1994638	1	8050	@SRR28984805.1994638/1 original_name=e2983f88-5376-40eb-887c-c7dab4520c11
SRR28984805.1994690/1	eedb1d16-f611-4925-9987-d3a95ad8dfbd	SRR28984805	1994690	1	8051	@SRR28984805.1994690/1 original_name=eedb1d16-f611-4925-9987-d3a95ad8dfbd
SRR28984805.1995286/1	575c7577-ccca-4c3f-b550-2536b221a014	SRR28984805	1995286	1	8052	@SRR28984805.1995286/1 original_name=575c7577-ccca-4c3f-b550-2536b221a014
SRR28984805.1995963/1	dd4b39cc-32f2-4849-bb04-b02199a80b34	SRR28984805	1995963	1	8053	@SRR28984805.1995963/1 original_name=dd4b39cc-32f2-4849-bb04-b02199a80b34
SRR28984805.1995975/1	9fa62fe8-8dc4-475c-afe4-3b88f01dced5	SRR28984805	1995975	1	8054	@SRR28984805.1995975/1 original_name=9fa62fe8-8dc4-475c-afe4-3b88f01dced5
SRR28984805.1996009/1	74292ba9-b9e2-48e2-bc63-8000c34058a7	SRR28984805	1996009	1	8055	@SRR28984805.1996009/1 original_name=74292ba9-b9e2-48e2-bc63-8000c34058a7
SRR28984805.1996458/1	4a537f69-9509-4053-a3b6-058b58a3c75d	SRR28984805	1996458	1	8056	@SRR28984805.1996458/1 original_name=4a537f69-9509-4053-a3b6-058b58a3c75d
SRR28984805.1996586/1	c0e9d71d-343f-48ca-a2e1-a5084f1f02c0	SRR28984805	1996586	1	8057	@SRR28984805.1996586/1 original_name=c0e9d71d-343f-48ca-a2e1-a5084f1f02c0
SRR28984805.1996600/1	74e0890b-cba6-4b07-8e52-611a429f5f46	SRR28984805	1996600	1	8058	@SRR28984805.1996600/1 original_name=74e0890b-cba6-4b07-8e52-611a429f5f46
SRR28984805.1996794/1	d52b5a28-2b87-4ca1-b885-4b7c16b1a34c	SRR28984805	1996794	1	8059	@SRR28984805.1996794/1 original_name=d52b5a28-2b87-4ca1-b885-4b7c16b1a34c
SRR28984805.1996869/1	41001d55-0930-429d-b4e5-c2a12312c8be	SRR28984805	1996869	1	8060	@SRR28984805.1996869/1 original_name=41001d55-0930-429d-b4e5-c2a12312c8be
SRR28984805.1996891/1	9bc8c404-2e48-4482-875d-760beee1d4e4	SRR28984805	1996891	1	8061	@SRR28984805.1996891/1 original_name=9bc8c404-2e48-4482-875d-760beee1d4e4
SRR28984805.1997474/1	598bf746-377d-4caf-83a8-9a2be13b223b	SRR28984805	1997474	1	8062	@SRR28984805.1997474/1 original_name=598bf746-377d-4caf-83a8-9a2be13b223b
SRR28984805.1997513/1	bd12d602-3e21-4129-a283-fae6364a0469	SRR28984805	1997513	1	8063	@SRR28984805.1997513/1 original_name=bd12d602-3e21-4129-a283-fae6364a0469
SRR28984805.1997783/1	d40e2c87-5d2c-400a-bc5d-06a5731df25f	SRR28984805	1997783	1	8064	@SRR28984805.1997783/1 original_name=d40e2c87-5d2c-400a-bc5d-06a5731df25f
SRR28984805.1997846/1	6061b846-cdfe-4447-bd1b-316d96477ee3	SRR28984805	1997846	1	8065	@SRR28984805.1997846/1 original_name=6061b846-cdfe-4447-bd1b-316d96477ee3
SRR28984805.1997915/1	158a853d-95b0-4c8a-851f-5eb939984a8b	SRR28984805	1997915	1	8066	@SRR28984805.1997915/1 original_name=158a853d-95b0-4c8a-851f-5eb939984a8b
SRR28984805.1998173/1	ac99e61f-1be0-415d-a10c-d8e9b777fddd	SRR28984805	1998173	1	8067	@SRR28984805.1998173/1 original_name=ac99e61f-1be0-415d-a10c-d8e9b777fddd
SRR28984805.1998264/1	22411a24-b1cd-497d-afe6-22cfcf2f25fc	SRR28984805	1998264	1	8068	@SRR28984805.1998264/1 original_name=22411a24-b1cd-497d-afe6-22cfcf2f25fc
SRR28984805.1998330/1	042f2032-b2ed-4739-8e1e-5d32282c93b3	SRR28984805	1998330	1	8069	@SRR28984805.1998330/1 original_name=042f2032-b2ed-4739-8e1e-5d32282c93b3
SRR28984805.1998417/1	71fe9b81-a8ff-4ad2-bd98-68ba9ae79da0	SRR28984805	1998417	1	8070	@SRR28984805.1998417/1 original_name=71fe9b81-a8ff-4ad2-bd98-68ba9ae79da0
SRR28984805.1998628/1	3a68822c-1078-4b06-8a2c-8658caa0add7	SRR28984805	1998628	1	8071	@SRR28984805.1998628/1 original_name=3a68822c-1078-4b06-8a2c-8658caa0add7
SRR28984805.1998739/1	0e1e379b-6a50-40e4-89a8-d5dc770b9182	SRR28984805	1998739	1	8072	@SRR28984805.1998739/1 original_name=0e1e379b-6a50-40e4-89a8-d5dc770b9182
SRR28984805.1999460/1	f14463e7-9f88-4b17-9ab1-4614c5c7319c	SRR28984805	1999460	1	8073	@SRR28984805.1999460/1 original_name=f14463e7-9f88-4b17-9ab1-4614c5c7319c
SRR28984805.1999626/1	0b294b67-2c69-4335-be9f-60dfcbb00c7c	SRR28984805	1999626	1	8074	@SRR28984805.1999626/1 original_name=0b294b67-2c69-4335-be9f-60dfcbb00c7c
SRR28984805.1999869/1	a0c9c0bb-c2b5-4679-8424-75efec7277c3	SRR28984805	1999869	1	8075	@SRR28984805.1999869/1 original_name=a0c9c0bb-c2b5-4679-8424-75efec7277c3
SRR28984805.2001449/1	d527e26b-9d84-40df-9ca1-99a7c835c144	SRR28984805	2001449	1	8076	@SRR28984805.2001449/1 original_name=d527e26b-9d84-40df-9ca1-99a7c835c144
SRR28984805.2001651/1	76580205-07d0-47b0-a832-04dec9ee5076	SRR28984805	2001651	1	8077	@SRR28984805.2001651/1 original_name=76580205-07d0-47b0-a832-04dec9ee5076
SRR28984805.2001989/1	8ef10bbc-1dde-4ffa-a77d-214d8fbac479	SRR28984805	2001989	1	8078	@SRR28984805.2001989/1 original_name=8ef10bbc-1dde-4ffa-a77d-214d8fbac479
SRR28984805.2002934/1	b3b01151-7d1b-4711-a796-eb396b7bdbf8	SRR28984805	2002934	1	8079	@SRR28984805.2002934/1 original_name=b3b01151-7d1b-4711-a796-eb396b7bdbf8
SRR28984805.2003367/1	5e3f0c4b-5f1c-44d8-be7d-35d8cb2b8506	SRR28984805	2003367	1	8080	@SRR28984805.2003367/1 original_name=5e3f0c4b-5f1c-44d8-be7d-35d8cb2b8506
