pair_id	hic_contact_enrichment	hic_feature	hic_n_replicates	hic_n_bin_pairs	hic_partial_enrichment	hic_status	hic_qc_reasons	hic_assembly	hic_resolution
Acads:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acads:Gm4149			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acads:Rpl37rt			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acads:Serf2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acads:Taldo1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acadvl:Actr1a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acadvl:Cdc42			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acadvl:Gm10132			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acadvl:Gm12537			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acadvl:Med12			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acadvl:Rplp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acap1:Cd63			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acap2:Lsg1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acat1:Gdi2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acbd3:Wdr26			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acbd5:Eif6	0.7636259755445636	0.3375694990541434	3	1	0.7636259755445636	observed_all_replicates		GRCm39	500000
Acer3:B3gnt6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acin1:Gm13680			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acly:Atp6v1b2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acly:Rab5if			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Aco1:Lgals1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Aco2:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Aco2:Ckb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Aco2:Gm28437			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Aco2:H2-K1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Aco2:Pafah1b3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Aco2:Rpl39-ps			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Aco2:Ubr5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Aco2:Zfand5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Anxa4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Ccl5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Cd74			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Cd86	1.886413269027976	1.2548439045372037	3	1	1.886413269027976	observed_all_replicates		GRCm39	500000
Acod1:Chchd1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Gm10443			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Gm13840			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Gm34643			0	0		unavailable	cis_below_500kb_bin_distance	GRCm39	500000
Acod1:Htatip2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Lamp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Mndal			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Ndufab1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Plekhn1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Pnpt1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Saa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acod1:Scand1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acot13:Cyfip1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acot13:Gm3788			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acot13:Lgals3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acot13:Psenen-ps			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acot13:Rpl22			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acot13:Smox			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acot7:Gm20716			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acot7:Rpl14			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acot9:Jpt1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acox1:Esyt1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acox1:Gm10123			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acox3:Bsg			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acp2:Aopep			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acp2:Ctsa			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acp2:Fibp			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acp2:Lgmn			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acp2:Renbp	12.319325181472694	3.6802484143349075	3	1	12.319325181472694	observed_all_replicates		GRCm39	500000
Acp2:S100a4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acp2:Samm50			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acp5:Folr2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acp5:Rps16-ps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acrbp:Rpl32			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsbg3:Pkm			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsf3:Rps15a-ps6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl1:Capg			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl1:Card19			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl1:Cenpu			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl1:Ctsh			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl1:Cxcl10			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl1:Cxcl9			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl1:Hspa8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl1:Irf7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl1:Rilpl2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl1:Rps27rt			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl1:Syncrip			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl1:Tnfaip2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl4:Gm10076			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl4:Pola1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Acsl4:Tmem164	4.235229870933637	2.2434344627805287	3	1	4.235229870933637	observed_all_replicates		GRCm39	500000
Acss1:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:AI467606			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Acadvl			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Actr3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Adgre1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Akr1b3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Aldoa			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Alg12			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ankrd13a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Anxa2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ap2s1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Apoe			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Arf5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Bcap31			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Capns1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ccl5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Cd74			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Cdv3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Cept1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Cmtm7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Cop1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ctsb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Cyba			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Dhrs3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Dhx16			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Dok2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Dph5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Dpm2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Dpp7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Dynlrb1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ebi3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ebpl			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Edem1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Eef1a1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Emp3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Erlec1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Erp44			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Esyt1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Evl			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Fau			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Fes			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Fgd2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Fth1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ftl1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Fxyd5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gga1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm10123			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm10163			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm12033			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm12918			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm13394			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm14303			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm15427			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm15772			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm19810			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm2000			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm28437			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm28661			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm6204			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gm9794			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gnas			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gpnmb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gsn			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Gusb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Hmga1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Hmgcl			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Idnk			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ifi27l2a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ifitm2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ifitm6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Il18bp			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Itga5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Krtcap2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Lcn2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Lgals3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ly6a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Lztr1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Mau2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Mrpl52			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Naga			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Nfx1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Nr1h3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ost4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ostf1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Pcmt1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Pfn1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Pkm			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Pltp			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Prdx1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ptma			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ptp4a2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Ptpra			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rab29			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Romo1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpl13a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpl14-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpl17-ps8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpl18a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpl28-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpl31-ps8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpl32			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpl34			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpl34-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpl36al			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpl38-ps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpl39-ps			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpl41			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rplp0			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rplp2-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rps12-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rps13-ps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rps15			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rps15a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rps16-ps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rps2-ps10			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rps21			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rps23-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rps27rt			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rps4x			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rps9			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Rpsa			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:S100a4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Saa3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Samm50			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Sf3b3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Slc17a5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Slc25a46			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Smarce1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Smim14			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Snd1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Snu13			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Spp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Srf			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Srsf6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Strn4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Sugp2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Sumo1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Taf2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Tgtp1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Tmem167			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Tmsb4x			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Trem2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Tubb2a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Txn1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:U2af1l4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actb:Vim			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Adck5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Aldh2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Ankrd13a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Anxa1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Atox1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Atp5g3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Atp6v1h			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:B2m			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:B3gnt8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:C1qb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:C3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Ccdc88b			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Ccl5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Cd63			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Cd72			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Cd74			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Cd9			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Clcn7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Copz1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Ctsa			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Ctsd			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Daglb			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Dpm2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Eef1a1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Eif3k			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Esd			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Fcgr3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Ftl1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Fxyd5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:G530011O06Rik			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gas2l1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gm10123			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gm10221			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gm10243			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gm12191			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gm13370			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gm13394			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gm14586			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gm15501			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gm28661			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gm7331			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gm7536			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gm8226			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gnas			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Gps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Hnrnpa2b1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Hpcal1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Ifi204			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Ifi27l2a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Isg15			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Lamtor4			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Lgals1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Lgals3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Milr1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Mrpl1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Mrpl23			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Msrb1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Nr1h3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Nudt21			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Pld3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Prkcsh			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Psmb6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Psmd2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rack1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rpl10-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rpl34-ps1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rpl36-ps3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rpl37a			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rpl8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rps10			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rps11			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rps15			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rps16-ps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rps2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rps21			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rps27rt			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rps8			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Rps9			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Sec62			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Slc25a5			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Snhg6			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Stoml2			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Stx7			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Tmsb4x			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Ubc			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Uqcr10			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Ybx3			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actg1:Zfp429			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actn1:Dynlrb1			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actn4:Apom			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actn4:Atp5e			0	0		unavailable	no_probe_coordinates	GRCm39	500000
Actn4:Atxn2l			0	0		unavailable	no_probe_coordinates	GRCm39	500000
