timestamp,name,utilization_gpu_percent,memory_used_mib,power_draw_w
2026/09/19 22:47:36.893, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:37.922, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:38.951, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:39.981, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:41.007, NVIDIA A100-SXM4-80GB, 0, 1, 74.84
2026/09/19 22:47:42.030, NVIDIA A100-SXM4-80GB, 0, 1, 75.50
2026/09/19 22:47:43.052, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:44.081, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:45.110, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:46.139, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:47.168, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:48.199, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:49.228, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:50.257, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:51.286, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:52.313, NVIDIA A100-SXM4-80GB, 0, 1, 75.17
2026/09/19 22:47:53.337, NVIDIA A100-SXM4-80GB, 0, 1, 75.50
2026/09/19 22:47:54.361, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:55.391, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:56.421, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:47:57.451, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:58.480, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:47:59.510, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:48:00.536, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:48:01.566, NVIDIA A100-SXM4-80GB, 0, 423, 63.67
2026/09/19 22:48:02.725, NVIDIA A100-SXM4-80GB, 0, 423, 68.50
2026/09/19 22:48:03.746, NVIDIA A100-SXM4-80GB, 0, 423, 75.50
2026/09/19 22:48:04.768, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:48:05.794, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:48:06.819, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:48:07.844, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:48:08.869, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:48:09.893, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:48:10.918, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:48:11.943, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:48:12.968, NVIDIA A100-SXM4-80GB, 2, 425, 60.37
2026/09/19 22:48:13.993, NVIDIA A100-SXM4-80GB, 1, 431, 75.50
2026/09/19 22:48:15.026, NVIDIA A100-SXM4-80GB, 2, 437, 75.77
2026/09/19 22:48:16.049, NVIDIA A100-SXM4-80GB, 0, 443, 60.37
2026/09/19 22:48:17.074, NVIDIA A100-SXM4-80GB, 1, 3657, 60.37
2026/09/19 22:48:18.099, NVIDIA A100-SXM4-80GB, 1, 4153, 60.37
2026/09/19 22:48:19.125, NVIDIA A100-SXM4-80GB, 2, 4159, 60.96
2026/09/19 22:48:20.163, NVIDIA A100-SXM4-80GB, 0, 5215, 60.37
2026/09/19 22:48:21.193, NVIDIA A100-SXM4-80GB, 7, 20921, 60.69
2026/09/19 22:48:22.220, NVIDIA A100-SXM4-80GB, 100, 21095, 107.49
2026/09/19 22:48:23.249, NVIDIA A100-SXM4-80GB, 99, 21095, 86.94
2026/09/19 22:48:24.275, NVIDIA A100-SXM4-80GB, 100, 21095, 83.03
2026/09/19 22:48:25.300, NVIDIA A100-SXM4-80GB, 100, 21095, 83.03
2026/09/19 22:48:26.325, NVIDIA A100-SXM4-80GB, 100, 21095, 83.31
